OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_END_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY
125315,DOLORES,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",25/02/1961,24/02/2061,,
151463,QUIEN SABE NO. 2,,CANCELADO,,,22/05/1969,21/05/2019,,
156924,LAS CHISPAS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",12/05/1972,11/05/2022,,
157244,PADRE KINO,CONVENIO DE TERMINACIÓN DE CONTRATO,VIGENTE,"COMPAÑIA FRESNILLO, S.A. DE C.V.","MINERA CACHIME, S.A. DE C.V. SE EXTINGUIO AL FUSIONARSE EN COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",18/07/1972,17/07/2022,,
158954,EL HUECO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"CIA. MINERA NACOZARI, S.A. DE C.V.","COAMPAÑIA MINERA PEÑACOBRE, S.A.",14/08/1973,13/08/2023,,
161838,EL PICACHO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,RAFAEL CORDOVA RIVAS,"CIA. MINERAL EL CORONEL, S.A. DE C.V.",04/07/1975,03/07/2025,,
163697,RAUL No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COAMPAÑIA MINERA PEÑACOBRE, S.A.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",13/11/1978,12/11/2028,,
165535,EL GUERIGUITO,CESIÓN DE DERECHOS CON RESERVA DE DOMINIO TOTAL ONEROSA,VIGENTE,"CIA. MINERA EL LAUREL, S.A. DE C.V.",ARTURO MARCIANO MORALES DOMINGUEZ,31/10/1979,30/10/2029,,
165538,EL SARAPE,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,31/10/1979,30/10/2029,,
166174,TRES AMIGOS,CESIÓN DE DERECHOS PARCIAL ONEROSA,VIGENTE,RAUL ERNESTO SEYM GUTIERREZ,HECTOR PAVLOVICH CAMOU,09/04/1980,08/04/2005,,
166312,KINO 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166313,KINO 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166314,KINO 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166315,KINO 8,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166316,KINO 9,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166317,KINO 10,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166318,KINO 11,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",26/05/1980,25/05/2030,,
166365,KINO No. 15,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166366,HIDALGO No. 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166367,KINO 16,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166368,HIDALGO No. 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166369,HIDALGO NO. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166370,HIDALGO No. 5,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166371,HIDALGO # 6,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166372,HIDALGO No. 8,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166373,HIDALGO No. 7,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166374,HIDALGO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166375,HIDALGO 9,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166376,SAN SIMON,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166377,SAN SIMON No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",28/05/1980,27/05/2030,,
166619,SAN CARLOS,AMPLIACION DE HIPOTECA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,27/06/1980,26/06/2030,,
166678,SANTA MONICA,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,11/07/1980,10/07/2030,,
166963,MOLIBDENO NO. 2,TRASMISION POR FUSION,VIGENTE,"CIA. MINERA NACOZARI, S.A. DE C.V.","MEXICANA DE COBRE, S.A. DE C.V.",02/08/1980,01/08/2030,,
166964,EL CANUTILLO,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,02/08/1980,01/08/2030,,
166965,SAN ILDEFONSO,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,02/08/1980,01/08/2030,,
166966,GUADALUPE,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,02/08/1980,01/08/2030,,
166967,VIRGINIA,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,02/08/1980,01/08/2030,,
166969,CONTINUACION SUR SANTA MONICA,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,02/08/1980,01/08/2030,,
167236,UNIFICACION SAN JUDAS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",22/10/1980,21/10/2030,,
167237,UNIFICACION MOLIBDENO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",22/10/1980,21/10/2030,,
169378,LA CARIDAD,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,12/11/1981,11/11/2031,,
170533,LIBERTAD,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,13/05/1982,12/05/2032,,
170587,UNIFICACION COBRE RICO,,VIGENTE,,,02/06/1982,01/06/2032,,
171097,UNIFICACION CHANZA,,VIGENTE,,,09/08/1982,08/08/2032,,
171098,UNIFICACION TRANSVAAL,,VIGENTE,,,09/08/1982,08/08/2032,,
171099,UNIFICACION BUCKEYE,,VIGENTE,,,09/08/1982,08/08/2032,,
172314,HUERTO DE ORO,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN C/OPCIÓN A COMPRA,VIGENTE,ALFONSO MIRANDA MARTINEZ,"CAMBIOR EXPLORACION, S.A. DE C.V.",24/11/1983,23/11/2008,,
172174,EL ALACRAN,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,26/09/1983,25/09/2033,,
172194,MOLIBDENO 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",26/10/1983,25/10/2033,,
172195,MOLIBDENO 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",26/10/1983,25/10/2033,,
172196,MOLIBDENO 5,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",26/10/1983,25/10/2033,,
172197,ELISA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",26/10/1983,25/10/2033,,
172217,EL PRINCIPE,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,ARNULFO TERAN GORTARI,"MINERA REY DE ORO, S.A. DE C.V.",28/10/1983,27/10/2033,,
172318,ERICA 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",24/11/1983,23/11/2033,,
172333,ERICA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",24/11/1983,23/11/2033,,
172418,LA REINA,CONTRATO DE EXPLORACION CON OPCION A CESIÓN DE DERECHOS,VIGENTE,ALFONSO ESTRADA YESCAS,"MINERA REY DE ORO, S.A. DE C.V.",04/01/1984,03/01/2034,,
172731,BUCKEYE DEL ORO,,VIGENTE,,,28/06/1984,27/06/2034,,
172860,DON JESUS No. 2,,VIGENTE,,,29/06/1984,28/06/2034,,
175488,CABEZA BLANCA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FELIPE ALBELAIS VARELA,HECTOR FERNANDO ALBELAIS PERAL,31/07/1985,30/07/2010,,
173713,LAS LAMAS,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",11/04/1985,10/04/2035,,
173714,CORNUCOPIA,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",11/04/1985,10/04/2035,,
173715,LA VENTANA,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",11/04/1985,10/04/2035,,
173716,SAN FELIPE,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",11/04/1985,10/04/2035,,
173717,ARTEMISA,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MAURICIO HOCHSCHILD, S.A. DE C.V. CAMB. DENOM. POR: MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",11/04/1985,10/04/2035,,
173718,CERRO DE PLOMO,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.","MINERA HOCHSCHILD MEXICO, S.A. DE C.V.",11/04/1985,10/04/2035,,
174700,MOLIBDENO 6,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/06/1985,10/06/2035,,
174794,KLONDIKE,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,ARNULFO TERAN GORTARI,"MINERA REY DE ORO, S.A. DE C.V.",14/06/1985,13/06/2035,,
175490,EL REY DE ORO,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,BERTHA ELENA MARTINEZ DE PRECIADO,"MINERA REY DE ORO, S.A. DE C.V.",31/07/1985,30/07/2035,,
175511,EL REY DE ORO NO. 2,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,FRANCISCO RAFAEL PRECIADO MARTINEZ,"MINERA REY DE ORO, S.A. DE C.V.",31/07/1985,30/07/2035,,
175671,CORONA DE ORO,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN C/OPCIÓN A COMPRA,VIGENTE,AGUSTIN ALBELAIS VARELA,"MINERA MERIDIAN MINERALES, S. DE R.L. DE C.V.",19/08/1985,18/08/2035,,
175672,KLONDIKE 2,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,ALFONSO ESTRADA YESCAS,"MINERA REY DE ORO, S.A. DE C.V.",19/08/1985,18/08/2035,,
176213,SAN FELIX,CESIÓN DE DERECHOS PARCIAL ONEROSA,VIGENTE,ROSA DELIA SALAZAR PARRA,RUBEN RODRIGUEZ VILLEGAS,26/08/1985,25/08/2035,,
176438,LA PLATA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",05/12/1985,04/12/2035,,
177104,LA MEXICANA,,VIGENTE,,,28/02/1986,27/02/2011,,
177266,REYNA DE PLATA,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN C/OPCIÓN A COMPRA,VIGENTE,ALFONSO MIRANDA MARTINEZ,"CAMBIOR EXPLORACION, S.A. DE C.V.",17/03/1986,16/03/2011,,
177269,SAN JOSE,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,VICTOR MANUEL JUVERA GAXIOLA,"MINERA CACHIME, S.A. DE C.V. SE EXTINGUIO AL FUSIONARSE EN COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",17/03/1986,16/03/2011,,
176544,CALIFORNIA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.","NUSANTARA DE MEXICO, S.A. DE C.V.",06/01/1986,15/12/2035,,
177251,UNIFICACION JESUS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COAMPAÑIA MINERA PEÑACOBRE, S.A.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",17/03/1986,16/03/2036,,
177302,FRACCION ELBA,DECLARATORIA DE HEREDEROS Y NOMBRAMIENTO DE ALBACEA,VIGENTE,SUCESIÓN A BIENES DE ALFONSO MIRANDA MARTINEZ,ANGELINA ALBELAIS BURRUEL,18/03/1986,17/03/2036,,
177317,EL COLORADO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FERNANDO PRECIADO MARTINEZ,FELIPE ALBELAIS VARELA,18/03/1986,17/03/2036,,
178094,SANTA ELENA No. 4 FRACCION SE,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.","NUSANTARA DE MEXICO, S.A. DE C.V.",11/07/1986,10/07/2036,,
178147,MOLIBDENO,CREDITO HIPOTECARIO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.",NACIONAL FINANCIERA S.A.,11/07/1986,10/07/2036,,
178169,DON EDUARDO,,VIGENTE,,,14/07/1986,13/07/2036,,
178900,RAUL No. 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COAMPAÑIA MINERA PEÑACOBRE, S.A.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",07/10/1986,06/10/2036,,
178919,RAUL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COAMPAÑIA MINERA PEÑACOBRE, S.A.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",28/10/1986,27/10/2036,,
179130,SAN ANGEL No. 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COAMPAÑIA MINERA PEÑACOBRE, S.A.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",18/11/1986,17/11/2036,,
179845,SAN IGNACIO,INCLUSION AL REGISTRO DE NOMBRAMIENTO DE ALBACEA,VIGENTE,IGNACIO VILLA MARTINEZ,JOAQUINA RAMOS BACOME,17/12/1986,16/12/2036,,
179846,CARMEN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,DORA AMELIA ESQUER GUTIERREZ,"MINERA ROCA ROJA, S.A. DE C.V.",17/12/1986,16/12/2036,,
179957,PIEDRA BOLA,,CANCELADO,,,23/03/1987,22/03/2012,,
180461,SANTA ELENA,CREDITO REFACCIONARIO HIPOTECARIO,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.",COMISION DE FOMENTO MINERO,04/05/1987,03/05/2012,,
180467,SAN ANTONIO,CREDITO REFACCIONARIO HIPOTECARIO,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.",COMISION DE FOMENTO MINERO,04/05/1987,03/05/2012,,
180468,DOS HERMANOS,CREDITO REFACCIONARIO HIPOTECARIO,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.",COMISION DE FOMENTO MINERO,04/05/1987,03/05/2012,,
179904,AMELIA,CREDITO REFACCIONARIO HIPOTECARIO,VIGENTE,JESUS MARTIN ERNESTO ESQUER GUTIERREZ,COMISION DE FOMENTO MINERO,20/03/1987,19/03/2037,,
180278,EL PATRIARCA No. 1,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",24/03/1987,23/03/2037,,
180279,EL PATRIARCA No. 2,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",24/03/1987,23/03/2037,,
180473,EL MONSTRUO DE PLOMO,CONTRATO DE EXPLOTACIÓN,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",04/05/1987,03/05/2037,,
180474,DON GENARO,CONTRATO DE EXPLOTACIÓN,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",04/05/1987,03/05/2037,,
180475,EL CRESTON DE PLOMO,CONTRATO DE EXPLOTACIÓN,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",04/05/1987,03/05/2037,,
180476,CANDELARIA,CONTRATO DE EXPLOTACIÓN,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",04/05/1987,03/05/2037,,
180477,EL HUECO,CONTRATO DE EXPLOTACIÓN,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",04/05/1987,03/05/2037,,
180494,SANTA ELENA No. 3 FRACCION SW,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,DANIEL ERNESTO TRELLES BRAVO,"NUSANTARA DE MEXICO, S.A. DE C.V.",13/07/1987,12/07/2037,,
180602,CAMPO DE PLOMO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",13/07/1987,12/07/2037,,
180603,OPOSURA NUMERO 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",13/07/1987,12/07/2037,,
180604,OPOSURA No. 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",13/07/1987,12/07/2037,,
180605,OPOSURA No. 6,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"CIA. MINERA DOS REPUBLICAS, S.A. DE C.V.","COMPAÑIA MINERA SERRANA, S.A. DE C.V. AHORA; GRUPO SERRANA, S.A. DE C.V.",13/07/1987,12/07/2037,,
180914,LAS CONCHAS,CONTR. DE EXPLOR.EXPLOT. Y PROM.UNILATERAL DE VENTA,VIGENTE,ENRIQUE ENRIQUEZ SUITZER,"MINERA AGUILA DE ORO, S.A. DE C.V.",06/08/1987,05/08/2037,,
182330,SAN FRANCISCO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JOSE LUIS ROMERO BERNAL,ROSA DELIA SALAZAR PARRA,13/06/1988,12/06/2038,,
182543,EL GACHI,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"IMPULSORA MINERA SANTACRUZ, S.A. DE C.V.","NUSANTARA DE MEXICO, S.A. DE C.V.",27/07/1988,26/07/2038,,
182549,OFELIA,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"MINERA LIXIVIAN, S.A. DE C.V.",ALFONSO DACO CALONZO,27/07/1988,26/07/2038,,
183646,TRES SETENTA,SE OTORGA PLAZO,VIGENTE,ELIAS FELIX BADILLA,"MEXUS GOLD MINING, S.A. DE C.V.",21/11/1988,20/11/2038,,
184547,LA BUENOS AIRES,,CANCELADO,,,08/11/1989,07/11/1992,,
184065,EL GLOBO No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,CRISTINO MENDEZ ROBLES,ALEJANDRO MARTINEZ MORENO,15/02/1989,14/02/2039,,
184661,CANANEA,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184662,CANANEA II,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184663,CANANEA III,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184664,CANANEA IV,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184665,CANANEA V,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184666,CANANEA VI,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184667,CANANEA VII,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184668,CANANEA VIII,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184670,CANANEA X,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
184671,CANANEA XI,ADJUDICACIÓN POR REMATE JUDICIAL,VIGENTE,"COMPAÑIA MINERA DE CANANEA, S.A.","BUENAVISTA DEL COBRE, S.A. DE C.V.",10/11/1989,09/11/2039,,
